Arc3,AssistPts,AtRim,Corner3,LongMidRange,ShortMidRange,source,target,value,Season,teamId,Team,sourceName,targetName
1,3,0,0,0,0,101123,201935,1,2017-18,1610612745,Rockets,Gerald Green,James Harden
2,10,2,0,0,0,200782,101108,4,2017-18,1610612745,Rockets,PJ Tucker,Chris Paul
5,19,1,0,1,0,200782,101123,7,2017-18,1610612745,Rockets,PJ Tucker,Gerald Green
7,30,2,1,1,0,200782,201569,11,2017-18,1610612745,Rockets,PJ Tucker,Eric Gordon
1,10,1,1,1,0,200782,201583,4,2017-18,1610612745,Rockets,PJ Tucker,Ryan Anderson
5,30,3,3,0,0,200782,201601,11,2017-18,1610612745,Rockets,PJ Tucker,Luc Mbah a Moute
1,15,3,2,0,0,200782,201935,6,2017-18,1610612745,Rockets,PJ Tucker,James Harden
5,26,1,3,0,0,201569,101108,9,2017-18,1610612745,Rockets,Eric Gordon,Chris Paul
6,35,2,3,1,1,201569,101123,13,2017-18,1610612745,Rockets,Eric Gordon,Gerald Green
3,48,3,11,0,0,201569,200782,17,2017-18,1610612745,Rockets,Eric Gordon,PJ Tucker
9,33,1,0,2,0,201569,201583,12,2017-18,1610612745,Rockets,Eric Gordon,Ryan Anderson
3,36,6,5,0,0,201569,201601,14,2017-18,1610612745,Rockets,Eric Gordon,Luc Mbah a Moute
3,14,0,1,0,1,201569,201935,5,2017-18,1610612745,Rockets,Eric Gordon,James Harden
2,9,0,1,0,0,201583,101108,3,2017-18,1610612745,Rockets,Ryan Anderson,Chris Paul
3,9,0,0,0,0,201583,101123,3,2017-18,1610612745,Rockets,Ryan Anderson,Gerald Green
2,17,0,3,1,0,201583,200782,6,2017-18,1610612745,Rockets,Ryan Anderson,PJ Tucker
9,46,7,1,1,0,201583,201569,18,2017-18,1610612745,Rockets,Ryan Anderson,Eric Gordon
6,18,0,0,0,0,201583,201935,6,2017-18,1610612745,Rockets,Ryan Anderson,James Harden
3,11,1,0,0,0,201601,101108,4,2017-18,1610612745,Rockets,Luc Mbah a Moute,Chris Paul
1,23,1,6,0,0,201601,200782,8,2017-18,1610612745,Rockets,Luc Mbah a Moute,PJ Tucker
6,26,1,2,0,0,201601,201569,9,2017-18,1610612745,Rockets,Luc Mbah a Moute,Eric Gordon
1,7,1,0,0,1,201601,201583,3,2017-18,1610612745,Rockets,Luc Mbah a Moute,Ryan Anderson
4,19,2,1,0,0,201601,201935,7,2017-18,1610612745,Rockets,Luc Mbah a Moute,James Harden
1,3,0,0,0,0,201628,101123,1,2017-18,1610612745,Rockets,Bobby Brown,Gerald Green
3,9,0,0,0,0,201628,201569,3,2017-18,1610612745,Rockets,Bobby Brown,Eric Gordon
1,3,0,0,0,0,201628,201583,1,2017-18,1610612745,Rockets,Bobby Brown,Ryan Anderson
8,52,3,6,1,1,201935,101108,19,2017-18,1610612745,Rockets,James Harden,Chris Paul
11,57,6,2,2,1,201935,101123,22,2017-18,1610612745,Rockets,James Harden,Gerald Green
12,112,4,20,2,2,201935,200782,40,2017-18,1610612745,Rockets,James Harden,PJ Tucker
46,221,25,9,2,1,201935,201569,83,2017-18,1610612745,Rockets,James Harden,Eric Gordon
49,176,2,5,3,2,201935,201583,61,2017-18,1610612745,Rockets,James Harden,Ryan Anderson
10,124,38,6,0,0,201935,201601,54,2017-18,1610612745,Rockets,James Harden,Luc Mbah a Moute
1,3,0,0,0,0,201935,201628,1,2017-18,1610612745,Rockets,James Harden,Bobby Brown
1,14,1,3,0,0,203991,200782,5,2017-18,1610612745,Rockets,Clint Capela,PJ Tucker
5,29,4,2,0,0,203991,201569,11,2017-18,1610612745,Rockets,Clint Capela,Eric Gordon
2,10,1,0,1,0,203991,201583,4,2017-18,1610612745,Rockets,Clint Capela,Ryan Anderson
5,39,8,2,0,1,203991,201935,16,2017-18,1610612745,Rockets,Clint Capela,James Harden
1,5,0,0,0,1,204028,201569,2,2017-18,1610612745,Rockets,Tarik Black,Eric Gordon
2,6,0,0,0,0,204028,201583,2,2017-18,1610612745,Rockets,Tarik Black,Ryan Anderson
1,5,1,0,0,0,204028,201935,2,2017-18,1610612745,Rockets,Tarik Black,James Harden
0,2,1,0,0,0,2207,1626154,1,2017-18,1610612745,Rockets,Joe Johnson,RJ Hunter
0,2,1,0,0,0,2772,1627362,1,2017-18,1610612745,Rockets,Trevor Ariza,Briante Weber
0,136,61,0,0,7,101108,203991,68,2017-18,1610612745,Rockets,Chris Paul,Clint Capela
0,32,16,0,0,0,101108,204028,16,2017-18,1610612745,Rockets,Chris Paul,Tarik Black
0,2,1,0,0,0,101123,200782,1,2017-18,1610612745,Rockets,Gerald Green,PJ Tucker
0,7,2,1,0,0,101123,201601,3,2017-18,1610612745,Rockets,Gerald Green,Luc Mbah a Moute
0,4,2,0,0,0,101123,203991,2,2017-18,1610612745,Rockets,Gerald Green,Clint Capela
0,8,4,0,0,0,101123,204028,4,2017-18,1610612745,Rockets,Gerald Green,Tarik Black
0,6,0,2,0,0,101123,2772,2,2017-18,1610612745,Rockets,Gerald Green,Trevor Ariza
2,12,2,0,1,0,1627362,201569,5,2017-18,1610612745,Rockets,Briante Weber,Eric Gordon
1,3,0,0,0,0,1627362,201583,1,2017-18,1610612745,Rockets,Briante Weber,Ryan Anderson
1,3,0,0,0,0,1627362,201935,1,2017-18,1610612745,Rockets,Briante Weber,James Harden
2,6,0,0,0,0,1627743,201569,2,2017-18,1610612745,Rockets,Demetrius Jackson,Eric Gordon
0,26,12,0,0,1,200782,203991,13,2017-18,1610612745,Rockets,PJ Tucker,Clint Capela
1,5,1,0,0,0,201569,1627362,2,2017-18,1610612745,Rockets,Eric Gordon,Briante Weber
0,76,34,0,0,4,201569,203991,38,2017-18,1610612745,Rockets,Eric Gordon,Clint Capela
0,8,4,0,0,0,201569,204028,4,2017-18,1610612745,Rockets,Eric Gordon,Tarik Black
0,8,0,2,1,0,201569,2207,3,2017-18,1610612745,Rockets,Eric Gordon,Joe Johnson
0,6,3,0,0,0,201583,201601,3,2017-18,1610612745,Rockets,Ryan Anderson,Luc Mbah a Moute
0,16,8,0,0,0,201583,203991,8,2017-18,1610612745,Rockets,Ryan Anderson,Clint Capela
0,4,2,0,0,0,201583,204028,2,2017-18,1610612745,Rockets,Ryan Anderson,Tarik Black
0,5,0,1,0,1,201583,2207,2,2017-18,1610612745,Rockets,Ryan Anderson,Joe Johnson
0,24,9,0,0,3,201601,203991,12,2017-18,1610612745,Rockets,Luc Mbah a Moute,Clint Capela
0,10,5,0,0,0,201601,204028,5,2017-18,1610612745,Rockets,Luc Mbah a Moute,Tarik Black
0,3,0,1,0,0,201601,2207,1,2017-18,1610612745,Rockets,Luc Mbah a Moute,Joe Johnson
0,9,0,3,0,0,201601,2772,3,2017-18,1610612745,Rockets,Luc Mbah a Moute,Trevor Ariza
0,2,1,0,0,0,201628,204028,1,2017-18,1610612745,Rockets,Bobby Brown,Tarik Black
0,2,1,0,0,0,201935,201148,1,2017-18,1610612745,Rockets,James Harden,Brandan Wright
0,396,193,0,1,4,201935,203991,198,2017-18,1610612745,Rockets,James Harden,Clint Capela
0,34,17,0,0,0,201935,204028,17,2017-18,1610612745,Rockets,James Harden,Tarik Black
0,4,2,0,0,0,203900,204028,2,2017-18,1610612745,Rockets,Markel Brown,Tarik Black
0,13,3,1,2,0,203991,101108,6,2017-18,1610612745,Rockets,Clint Capela,Chris Paul
0,12,3,2,0,0,203991,201601,5,2017-18,1610612745,Rockets,Clint Capela,Luc Mbah a Moute
0,3,0,1,0,0,203991,2207,1,2017-18,1610612745,Rockets,Clint Capela,Joe Johnson
0,4,1,0,1,0,204028,101123,2,2017-18,1610612745,Rockets,Tarik Black,Gerald Green
0,2,1,0,0,0,204028,201601,1,2017-18,1610612745,Rockets,Tarik Black,Luc Mbah a Moute
0,3,0,1,0,0,204028,2772,1,2017-18,1610612745,Rockets,Tarik Black,Trevor Ariza
0,3,0,1,0,0,2403,201628,1,2017-18,1610612745,Rockets,Nene,Bobby Brown
0,5,1,1,0,0,1626154,201569,2,2017-18,1610612745,Rockets,RJ Hunter,Eric Gordon
0,2,1,0,0,0,1627362,203991,1,2017-18,1610612745,Rockets,Briante Weber,Clint Capela
0,2,1,0,0,0,1627362,204028,1,2017-18,1610612745,Rockets,Briante Weber,Tarik Black
0,2,1,0,0,0,1627753,201935,1,2017-18,1610612745,Rockets,Zhou Qi,James Harden
1,3,0,0,0,0,1627786,1627753,1,2017-18,1610612745,Rockets,Troy Williams,Zhou Qi
0,2,1,0,0,0,201628,1627743,1,2017-18,1610612745,Rockets,Bobby Brown,Demetrius Jackson
0,2,1,0,0,0,201628,1627753,1,2017-18,1610612745,Rockets,Bobby Brown,Zhou Qi
0,2,1,0,0,0,204028,1628935,1,2017-18,1610612745,Rockets,Tarik Black,Aaron Jackson
0,2,1,0,0,0,1626154,1627778,1,2017-18,1610612745,Rockets,RJ Hunter,Chinanu Onuaku
0,2,1,0,0,0,1627743,1627753,1,2017-18,1610612745,Rockets,Demetrius Jackson,Zhou Qi
0,2,1,0,0,0,1627778,1626154,1,2017-18,1610612745,Rockets,Chinanu Onuaku,RJ Hunter
0,3,0,1,0,0,201601,201628,1,2017-18,1610612745,Rockets,Luc Mbah a Moute,Bobby Brown
0,9,0,3,0,0,201628,200782,3,2017-18,1610612745,Rockets,Bobby Brown,PJ Tucker
0,3,0,1,0,0,1627362,101123,1,2017-18,1610612745,Rockets,Briante Weber,Gerald Green
0,3,0,1,0,0,1627362,200782,1,2017-18,1610612745,Rockets,Briante Weber,PJ Tucker
0,3,0,1,0,0,1628935,101123,1,2017-18,1610612745,Rockets,Aaron Jackson,Gerald Green
0,3,0,1,0,0,1627362,1627753,1,2017-18,1610612745,Rockets,Briante Weber,Zhou Qi
0,3,0,1,0,0,1627753,1626154,1,2017-18,1610612745,Rockets,Zhou Qi,RJ Hunter
0,4,0,0,1,1,201601,2403,2,2017-18,1610612745,Rockets,Luc Mbah a Moute,Nene
0,2,0,0,1,0,1627362,2403,1,2017-18,1610612745,Rockets,Briante Weber,Nene
0,4,0,0,0,2,1627743,2403,2,2017-18,1610612745,Rockets,Demetrius Jackson,Nene
0,2,0,0,1,0,203991,101123,1,2017-18,1610612745,Rockets,Clint Capela,Gerald Green
0,2,0,0,0,1,204028,101108,1,2017-18,1610612745,Rockets,Tarik Black,Chris Paul
0,2,0,0,0,1,101123,1627817,1,2017-18,1610612745,Rockets,Gerald Green,Tim Quarterman
0,2,0,0,0,1,1627817,204028,1,2017-18,1610612745,Rockets,Tim Quarterman,Tarik Black
0,2,0,0,0,1,200782,1627753,1,2017-18,1610612745,Rockets,PJ Tucker,Zhou Qi
1,14,2,1,2,0,2440,2738,6,2016-17,1610612744,Warriors,Matt Barnes,Andre Iguodala
2,13,2,1,0,0,2561,2440,5,2016-17,1610612744,Warriors,David West,Matt Barnes
5,48,12,1,3,0,2561,2738,21,2016-17,1610612744,Warriors,David West,Andre Iguodala
2,10,1,0,1,0,2585,2738,4,2016-17,1610612744,Warriors,Zaza Pachulia,Andre Iguodala
2,35,6,3,3,1,2733,2738,15,2016-17,1610612744,Warriors,Shaun Livingston,Andre Iguodala
0,10,1,0,3,1,2440,2561,5,2016-17,1610612744,Warriors,Matt Barnes,David West
0,8,4,0,0,0,2440,2585,4,2016-17,1610612744,Warriors,Matt Barnes,Zaza Pachulia
0,2,1,0,0,0,2440,2733,1,2016-17,1610612744,Warriors,Matt Barnes,Shaun Livingston
0,2,1,0,0,0,2561,2585,1,2016-17,1610612744,Warriors,David West,Zaza Pachulia
0,32,7,0,1,8,2561,2733,16,2016-17,1610612744,Warriors,David West,Shaun Livingston
0,4,1,0,1,0,2585,2440,2,2016-17,1610612744,Warriors,Zaza Pachulia,Matt Barnes
0,2,1,0,0,0,2585,2561,1,2016-17,1610612744,Warriors,Zaza Pachulia,David West
0,32,6,0,7,3,2733,2561,16,2016-17,1610612744,Warriors,Shaun Livingston,David West
0,4,2,0,0,0,2733,2585,2,2016-17,1610612744,Warriors,Shaun Livingston,Zaza Pachulia
0,4,2,0,0,0,2738,2440,2,2016-17,1610612744,Warriors,Andre Iguodala,Matt Barnes
0,42,6,0,13,2,2738,2561,21,2016-17,1610612744,Warriors,Andre Iguodala,David West
0,8,3,0,0,1,2738,2585,4,2016-17,1610612744,Warriors,Andre Iguodala,Zaza Pachulia
0,28,7,0,2,5,2738,2733,14,2016-17,1610612744,Warriors,Andre Iguodala,Shaun Livingston
6,46,11,2,0,0,201142,2738,19,2016-17,1610612744,Warriors,Kevin Durant,Andre Iguodala
2,6,0,0,0,0,201580,2440,2,2016-17,1610612744,Warriors,JaVale McGee,Matt Barnes
1,29,7,4,0,0,201939,2440,12,2016-17,1610612744,Warriors,Stephen Curry,Matt Barnes
1,23,7,0,1,2,201939,2733,11,2016-17,1610612744,Warriors,Stephen Curry,Shaun Livingston
7,117,28,12,0,2,201939,2738,49,2016-17,1610612744,Warriors,Stephen Curry,Andre Iguodala
2,18,3,2,0,0,202691,2738,7,2016-17,1610612744,Warriors,Klay Thompson,Andre Iguodala
4,74,23,4,2,0,203110,2738,33,2016-17,1610612744,Warriors,Draymond Green,Andre Iguodala
2,9,0,1,0,0,203546,2440,3,2016-17,1610612744,Warriors,Ian Clark,Matt Barnes
1,21,1,0,7,1,203546,2561,10,2016-17,1610612744,Warriors,Ian Clark,David West
2,24,5,2,1,0,203546,2738,10,2016-17,1610612744,Warriors,Ian Clark,Andre Iguodala
4,19,2,1,0,0,2440,201939,7,2016-17,1610612744,Warriors,Matt Barnes,Stephen Curry
2,21,1,1,5,0,2440,202691,9,2016-17,1610612744,Warriors,Matt Barnes,Klay Thompson
1,7,2,0,0,0,2440,203110,3,2016-17,1610612744,Warriors,Matt Barnes,Draymond Green
2,12,1,0,2,0,2440,203546,5,2016-17,1610612744,Warriors,Matt Barnes,Ian Clark
2,30,7,0,3,2,2561,201142,14,2016-17,1610612744,Warriors,David West,Kevin Durant
3,21,5,0,0,1,2561,201939,9,2016-17,1610612744,Warriors,David West,Stephen Curry
9,98,26,1,7,1,2561,202691,44,2016-17,1610612744,Warriors,David West,Klay Thompson
1,20,5,1,0,2,2561,203110,9,2016-17,1610612744,Warriors,David West,Draymond Green
2,52,19,0,3,1,2561,203546,25,2016-17,1610612744,Warriors,David West,Ian Clark
7,68,12,1,7,3,2585,201142,30,2016-17,1610612744,Warriors,Zaza Pachulia,Kevin Durant
10,60,9,0,4,2,2585,201939,25,2016-17,1610612744,Warriors,Zaza Pachulia,Stephen Curry
7,76,9,5,8,3,2585,202691,32,2016-17,1610612744,Warriors,Zaza Pachulia,Klay Thompson
8,56,15,0,0,1,2585,203110,24,2016-17,1610612744,Warriors,Zaza Pachulia,Draymond Green
1,3,0,0,0,0,2585,203949,1,2016-17,1610612744,Warriors,Zaza Pachulia,James Michael McAdoo
2,32,4,0,5,4,2733,201142,15,2016-17,1610612744,Warriors,Shaun Livingston,Kevin Durant
8,45,6,1,2,1,2733,201939,18,2016-17,1610612744,Warriors,Shaun Livingston,Stephen Curry
4,59,1,7,8,4,2733,202691,24,2016-17,1610612744,Warriors,Shaun Livingston,Klay Thompson
4,29,5,1,1,1,2733,203110,12,2016-17,1610612744,Warriors,Shaun Livingston,Draymond Green
3,27,3,0,2,4,2733,203546,12,2016-17,1610612744,Warriors,Shaun Livingston,Ian Clark
12,107,18,3,7,6,2738,201142,46,2016-17,1610612744,Warriors,Andre Iguodala,Kevin Durant
20,118,12,6,5,3,2738,201939,46,2016-17,1610612744,Warriors,Andre Iguodala,Stephen Curry
18,143,10,11,13,5,2738,202691,57,2016-17,1610612744,Warriors,Andre Iguodala,Klay Thompson
6,54,16,0,1,1,2738,203110,24,2016-17,1610612744,Warriors,Andre Iguodala,Draymond Green
5,34,6,1,1,1,2738,203546,14,2016-17,1610612744,Warriors,Andre Iguodala,Ian Clark
1,3,0,0,0,0,2760,201939,1,2016-17,1610612744,Warriors,Anderson Varejao,Stephen Curry
2,8,0,0,1,0,2760,203546,3,2016-17,1610612744,Warriors,Anderson Varejao,Ian Clark
1,3,0,0,0,0,1626172,2440,1,2016-17,1610612744,Warriors,Kevon Looney,Matt Barnes
1,7,2,0,0,0,1627775,2561,3,2016-17,1610612744,Warriors,Patrick McCaw,David West
0,38,10,0,5,4,201142,2561,19,2016-17,1610612744,Warriors,Kevin Durant,David West
0,36,14,0,3,1,201142,2585,18,2016-17,1610612744,Warriors,Kevin Durant,Zaza Pachulia
0,16,4,0,0,4,201142,2733,8,2016-17,1610612744,Warriors,Kevin Durant,Shaun Livingston
0,2,1,0,0,0,201142,2760,1,2016-17,1610612744,Warriors,Kevin Durant,Anderson Varejao
0,2,1,0,0,0,201580,2738,1,2016-17,1610612744,Warriors,JaVale McGee,Andre Iguodala
0,19,1,1,6,1,201939,2561,9,2016-17,1610612744,Warriors,Stephen Curry,David West
0,104,42,0,5,5,201939,2585,52,2016-17,1610612744,Warriors,Stephen Curry,Zaza Pachulia
0,22,7,0,3,1,202691,2561,11,2016-17,1610612744,Warriors,Klay Thompson,David West
0,54,18,0,4,5,202691,2585,27,2016-17,1610612744,Warriors,Klay Thompson,Zaza Pachulia
0,14,4,0,0,3,202691,2733,7,2016-17,1610612744,Warriors,Klay Thompson,Shaun Livingston
0,2,1,0,0,0,203110,2440,1,2016-17,1610612744,Warriors,Draymond Green,Matt Barnes
0,26,4,0,8,1,203110,2561,13,2016-17,1610612744,Warriors,Draymond Green,David West
0,42,17,0,2,2,203110,2585,21,2016-17,1610612744,Warriors,Draymond Green,Zaza Pachulia
0,40,11,0,1,8,203110,2733,20,2016-17,1610612744,Warriors,Draymond Green,Shaun Livingston
0,2,1,0,0,0,203546,2585,1,2016-17,1610612744,Warriors,Ian Clark,Zaza Pachulia
0,10,2,0,3,0,203546,2733,5,2016-17,1610612744,Warriors,Ian Clark,Shaun Livingston
0,6,2,0,0,1,2440,201580,3,2016-17,1610612744,Warriors,Matt Barnes,JaVale McGee
1,15,6,0,0,0,2585,1627775,7,2016-17,1610612744,Warriors,Zaza Pachulia,Patrick McCaw
0,6,3,0,0,0,2585,203546,3,2016-17,1610612744,Warriors,Zaza Pachulia,Ian Clark
3,20,1,3,0,0,2733,1627775,7,2016-17,1610612744,Warriors,Shaun Livingston,Patrick McCaw
0,4,2,0,0,0,2733,201580,2,2016-17,1610612744,Warriors,Shaun Livingston,JaVale McGee
0,20,8,0,0,2,2733,203949,10,2016-17,1610612744,Warriors,Shaun Livingston,James Michael McAdoo
2,15,2,1,0,1,2738,1627775,6,2016-17,1610612744,Warriors,Andre Iguodala,Patrick McCaw
0,28,11,0,0,3,2738,201580,14,2016-17,1610612744,Warriors,Andre Iguodala,JaVale McGee
0,14,7,0,0,0,2738,203949,7,2016-17,1610612744,Warriors,Andre Iguodala,James Michael McAdoo
0,2,1,0,0,0,1626172,2585,1,2016-17,1610612744,Warriors,Kevon Looney,Zaza Pachulia
0,2,1,0,0,0,1626172,2738,1,2016-17,1610612744,Warriors,Kevon Looney,Andre Iguodala
0,2,1,0,0,0,1627775,2585,1,2016-17,1610612744,Warriors,Patrick McCaw,Zaza Pachulia
0,4,2,0,0,0,1627775,2733,2,2016-17,1610612744,Warriors,Patrick McCaw,Shaun Livingston
32,177,11,11,5,8,201142,201939,67,2016-17,1610612744,Warriors,Kevin Durant,Stephen Curry
33,205,9,12,21,5,201142,202691,80,2016-17,1610612744,Warriors,Kevin Durant,Klay Thompson
15,74,13,1,0,0,201142,203110,29,2016-17,1610612744,Warriors,Kevin Durant,Draymond Green
7,61,6,6,3,2,201142,203546,24,2016-17,1610612744,Warriors,Kevin Durant,Ian Clark
1,6,0,1,0,0,201580,201939,2,2016-17,1610612744,Warriors,JaVale McGee,Stephen Curry
1,7,0,0,0,2,201580,202691,3,2016-17,1610612744,Warriors,JaVale McGee,Klay Thompson
2,10,2,0,0,0,201580,203546,4,2016-17,1610612744,Warriors,JaVale McGee,Ian Clark
27,230,41,5,18,8,201939,201142,99,2016-17,1610612744,Warriors,Stephen Curry,Kevin Durant
49,330,33,19,23,7,201939,202691,131,2016-17,1610612744,Warriors,Stephen Curry,Klay Thompson
21,162,43,1,0,5,201939,203110,70,2016-17,1610612744,Warriors,Stephen Curry,Draymond Green
4,35,2,3,1,4,201939,203546,14,2016-17,1610612744,Warriors,Stephen Curry,Ian Clark
5,53,13,0,3,3,202691,201142,24,2016-17,1610612744,Warriors,Klay Thompson,Kevin Durant
9,62,1,9,2,1,202691,201939,22,2016-17,1610612744,Warriors,Klay Thompson,Stephen Curry
8,64,15,2,0,2,202691,203110,27,2016-17,1610612744,Warriors,Klay Thompson,Draymond Green
2,6,0,0,0,0,202691,203546,2,2016-17,1610612744,Warriors,Klay Thompson,Ian Clark
16,206,39,6,19,12,203110,201142,92,2016-17,1610612744,Warriors,Draymond Green,Kevin Durant
65,332,42,7,11,5,203110,201939,130,2016-17,1610612744,Warriors,Draymond Green,Stephen Curry
52,338,29,14,32,9,203110,202691,136,2016-17,1610612744,Warriors,Draymond Green,Klay Thompson
5,63,9,4,4,5,203110,203546,27,2016-17,1610612744,Warriors,Draymond Green,Ian Clark
5,23,0,0,3,1,203546,201142,9,2016-17,1610612744,Warriors,Ian Clark,Kevin Durant
3,24,2,3,1,0,203546,201939,9,2016-17,1610612744,Warriors,Ian Clark,Stephen Curry
3,17,3,0,1,0,203546,203110,7,2016-17,1610612744,Warriors,Ian Clark,Draymond Green
1,3,0,0,0,0,203949,201142,1,2016-17,1610612744,Warriors,James Michael McAdoo,Kevin Durant
1,3,0,0,0,0,203949,201939,1,2016-17,1610612744,Warriors,James Michael McAdoo,Stephen Curry
1,5,1,0,0,0,203949,203110,2,2016-17,1610612744,Warriors,James Michael McAdoo,Draymond Green
1,16,1,1,1,3,203949,203546,7,2016-17,1610612744,Warriors,James Michael McAdoo,Ian Clark
0,2,1,0,0,0,2440,1627775,1,2016-17,1610612744,Warriors,Matt Barnes,Patrick McCaw
0,2,1,0,0,0,2561,1626172,1,2016-17,1610612744,Warriors,David West,Kevon Looney
0,12,5,0,1,0,2561,1627775,6,2016-17,1610612744,Warriors,David West,Patrick McCaw
0,4,2,0,0,0,2585,1626172,2,2016-17,1610612744,Warriors,Zaza Pachulia,Kevon Looney
0,6,3,0,0,0,2733,1626172,3,2016-17,1610612744,Warriors,Shaun Livingston,Kevon Looney
0,10,5,0,0,0,2738,1626172,5,2016-17,1610612744,Warriors,Andre Iguodala,Kevon Looney
0,2,1,0,0,0,2738,1627362,1,2016-17,1610612744,Warriors,Andre Iguodala,Briante Weber
0,4,2,0,0,0,2760,1626172,2,2016-17,1610612744,Warriors,Anderson Varejao,Kevon Looney
0,4,1,0,0,1,2760,1627775,2,2016-17,1610612744,Warriors,Anderson Varejao,Patrick McCaw
1,5,0,0,1,0,1626172,201142,2,2016-17,1610612744,Warriors,Kevon Looney,Kevin Durant
1,7,1,0,0,1,1626172,202691,3,2016-17,1610612744,Warriors,Kevon Looney,Klay Thompson
4,19,0,1,1,1,1626172,203546,7,2016-17,1610612744,Warriors,Kevon Looney,Ian Clark
1,5,0,0,1,0,1627362,203546,2,2016-17,1610612744,Warriors,Briante Weber,Ian Clark
1,11,4,0,0,0,1627775,201142,5,2016-17,1610612744,Warriors,Patrick McCaw,Kevin Durant
7,39,2,4,0,1,1627775,201939,14,2016-17,1610612744,Warriors,Patrick McCaw,Stephen Curry
4,35,2,5,2,0,1627775,202691,13,2016-17,1610612744,Warriors,Patrick McCaw,Klay Thompson
4,14,1,0,0,0,1627775,203110,5,2016-17,1610612744,Warriors,Patrick McCaw,Draymond Green
3,23,2,0,1,4,1627775,203546,10,2016-17,1610612744,Warriors,Patrick McCaw,Ian Clark
2,19,1,3,1,0,201142,1627775,7,2016-17,1610612744,Warriors,Kevin Durant,Patrick McCaw
0,34,17,0,0,0,201142,201580,17,2016-17,1610612744,Warriors,Kevin Durant,JaVale McGee
0,10,5,0,0,0,201142,203949,5,2016-17,1610612744,Warriors,Kevin Durant,James Michael McAdoo
0,4,2,0,0,0,201580,203110,2,2016-17,1610612744,Warriors,JaVale McGee,Draymond Green
0,2,1,0,0,0,201580,203949,1,2016-17,1610612744,Warriors,JaVale McGee,James Michael McAdoo
3,42,9,5,0,0,201939,1627775,17,2016-17,1610612744,Warriors,Stephen Curry,Patrick McCaw
0,88,42,0,0,2,201939,201580,44,2016-17,1610612744,Warriors,Stephen Curry,JaVale McGee
0,14,7,0,0,0,201939,203949,7,2016-17,1610612744,Warriors,Stephen Curry,James Michael McAdoo
3,15,3,0,0,0,202691,1627775,6,2016-17,1610612744,Warriors,Klay Thompson,Patrick McCaw
0,28,14,0,0,0,202691,201580,14,2016-17,1610612744,Warriors,Klay Thompson,JaVale McGee
0,12,6,0,0,0,202691,203949,6,2016-17,1610612744,Warriors,Klay Thompson,James Michael McAdoo
0,9,0,3,0,0,202691,2440,3,2016-17,1610612744,Warriors,Klay Thompson,Matt Barnes
4,27,3,1,0,3,203110,1627775,11,2016-17,1610612744,Warriors,Draymond Green,Patrick McCaw
0,86,41,0,0,2,203110,201580,43,2016-17,1610612744,Warriors,Draymond Green,JaVale McGee
0,6,2,0,0,1,203110,203949,3,2016-17,1610612744,Warriors,Draymond Green,James Michael McAdoo
2,15,1,1,0,2,203546,1627775,6,2016-17,1610612744,Warriors,Ian Clark,Patrick McCaw
0,24,11,0,0,1,203546,201580,12,2016-17,1610612744,Warriors,Ian Clark,JaVale McGee
0,11,2,1,1,1,203546,202691,5,2016-17,1610612744,Warriors,Ian Clark,Klay Thompson
0,11,2,1,2,0,203546,203949,5,2016-17,1610612744,Warriors,Ian Clark,James Michael McAdoo
0,3,0,1,0,0,203949,2738,1,2016-17,1610612744,Warriors,James Michael McAdoo,Andre Iguodala
0,3,0,1,0,0,2760,201142,1,2016-17,1610612744,Warriors,Anderson Varejao,Kevin Durant
2,15,1,1,1,1,1626172,1627775,6,2016-17,1610612744,Warriors,Kevon Looney,Patrick McCaw
0,2,1,0,0,0,1626172,201580,1,2016-17,1610612744,Warriors,Kevon Looney,JaVale McGee
0,4,1,0,1,0,1626172,203949,2,2016-17,1610612744,Warriors,Kevon Looney,James Michael McAdoo
1,3,0,0,0,0,1627362,1626172,1,2016-17,1610612744,Warriors,Briante Weber,Kevon Looney
1,13,4,0,0,1,1627775,1626172,6,2016-17,1610612744,Warriors,Patrick McCaw,Kevon Looney
0,20,8,0,0,2,1627775,201580,10,2016-17,1610612744,Warriors,Patrick McCaw,JaVale McGee
0,10,4,0,0,1,1627775,203949,5,2016-17,1610612744,Warriors,Patrick McCaw,James Michael McAdoo
0,12,6,0,0,0,201142,1626172,6,2016-17,1610612744,Warriors,Kevin Durant,Kevon Looney
0,16,8,0,0,0,201939,1626172,8,2016-17,1610612744,Warriors,Stephen Curry,Kevon Looney
0,8,4,0,0,0,202691,1626172,4,2016-17,1610612744,Warriors,Klay Thompson,Kevon Looney
0,6,3,0,0,0,203110,1626172,3,2016-17,1610612744,Warriors,Draymond Green,Kevon Looney
0,10,5,0,0,0,203546,1626172,5,2016-17,1610612744,Warriors,Ian Clark,Kevon Looney
0,4,1,0,1,0,203546,1627745,2,2016-17,1610612744,Warriors,Ian Clark,Damian Jones
0,2,1,0,0,0,203949,1626172,1,2016-17,1610612744,Warriors,James Michael McAdoo,Kevon Looney
0,2,1,0,0,0,203949,1627745,1,2016-17,1610612744,Warriors,James Michael McAdoo,Damian Jones
0,2,1,0,0,0,203949,1627775,1,2016-17,1610612744,Warriors,James Michael McAdoo,Patrick McCaw
0,2,1,0,0,0,1626172,1627745,1,2016-17,1610612744,Warriors,Kevon Looney,Damian Jones
0,4,2,0,0,0,1627775,1627745,2,2016-17,1610612744,Warriors,Patrick McCaw,Damian Jones
